id,institution,country,sir_rank,overall,risk,output,multi_affiliation,retracted_output,self_citation,discontinued_journals_output,hyperauthored_output,leadership_impact_gap,hyperprolific_authors,institutional_journal_output,redundant_output,multi_affiliation_w,retracted_output_w,self_citation_w,discontinued_journals_output_w,hyperauthored_output_w,leadership_impact_gap_w,hyperprolific_authors_w,institutional_journal_output_w,redundant_output_w,cluster_raw,mean_overall,profile
14067,Pepperdine University,USA,6985,-0.504,very low,962,-1.1920000000000002,-0.10800000000000001,-1.283,-0.21900000000000003,-0.9470000000000001,-0.48300000000000004,-1.4129999999999998,-0.268,-0.088,-1.1920000000000002,-0.10800000000000001,-1.283,-0.21900000000000003,-0.9470000000000001,-0.48300000000000004,-1.4129999999999998,-0.268,-0.088,1,-0.12721371216800495,Profile 1
12211,Dalarna University,SWE,6985,0.251,medium,1566,4.091,-0.381,-1.6500000000000001,-0.41200000000000003,-0.20700000000000002,2.755,-0.8180000000000001,-0.268,2.053,4.091,-0.381,-1.6500000000000001,-0.41200000000000003,-0.20700000000000002,2.755,-0.8180000000000001,-0.268,2.053,2,0.05370313757039421,Profile 2
92444,Horus University,EGY,6985,0.6779999999999999,medium,933,4.131,0.465,2.9139999999999997,0.462,-1.01,-0.6849999999999999,0.049,-0.268,-0.115,4.131,0.465,2.9139999999999997,0.462,-1.01,-0.6849999999999999,0.049,-0.268,-0.115,1,-0.12721371216800495,Profile 1
4638,Tamagawa University,JPN,6985,-0.351,very low,447,0.15600000000000003,-0.33399999999999996,0.8340000000000001,-0.195,-0.8580000000000001,-3.444,-1.4129999999999998,-0.268,2.289,0.15600000000000003,-0.33399999999999996,0.8340000000000001,-0.195,-0.8580000000000001,-2.7701000000000002,-1.4129999999999998,-0.268,2.289,1,-0.12721371216800495,Profile 1
2994,Katholische Universitat Eichstatt-Ingolstadt,DEU,6993,-0.47600000000000003,very low,1078,-0.229,-0.118,-0.10300000000000001,-0.545,-0.8380000000000001,-0.6799999999999999,-1.4129999999999998,-0.268,-1.1860000000000002,-0.229,-0.118,-0.10300000000000001,-0.545,-0.8380000000000001,-0.6799999999999999,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
3285,Dibrugarh University,IND,6993,0.111,medium,1710,-1.551,-0.127,0.536,2.235,-0.634,0.323,-1.4129999999999998,-0.268,0.28400000000000003,-1.551,-0.127,0.536,2.235,-0.634,0.323,-1.4129999999999998,-0.268,0.28400000000000003,1,-0.12721371216800495,Profile 1
77629,Yulin Normal University,CHN,6993,0.193,medium,1294,1.541,-0.587,0.31,1.9169999999999998,-0.988,-1.57,-0.8660000000000001,-0.268,1.139,1.541,-0.587,0.31,1.9169999999999998,-0.988,-1.57,-0.8660000000000001,-0.268,1.139,1,-0.12721371216800495,Profile 1
8819,University of Worcester,GBR,6998,-0.199,low,1123,0.052000000000000005,0.305,-0.7929999999999999,-0.359,-0.255,0.646,-1.4129999999999998,-0.268,-0.712,0.052000000000000005,0.305,-0.7929999999999999,-0.359,-0.255,0.646,-1.4129999999999998,-0.268,-0.712,1,-0.12721371216800495,Profile 1
4684,Tokyo Dental College,JPN,6998,-0.465,very low,1221,-0.979,-0.5780000000000001,-0.20500000000000002,-0.07500000000000001,0.607,0.581,-1.4129999999999998,-0.268,-1.1860000000000002,-0.979,-0.5780000000000001,-0.20500000000000002,-0.07500000000000001,0.607,0.581,-1.4129999999999998,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
85354,Chuzhou University,CHN,6998,0.133,medium,1515,2.691,0.21100000000000002,-0.6829999999999999,0.48900000000000005,-1.257,-0.448,-1.4129999999999998,-0.268,-0.197,2.691,0.21100000000000002,-0.6829999999999999,0.48900000000000005,-1.257,-0.448,-1.4129999999999998,-0.268,-0.197,1,-0.12721371216800495,Profile 1
673,Centro Universitario de Maringa,BRA,6998,-0.028999999999999998,low,584,0.9530000000000001,-0.28700000000000003,-0.92,-0.098,-0.902,1.624,-0.762,0.8360000000000001,-0.322,0.9530000000000001,-0.28700000000000003,-0.92,-0.098,-0.902,1.624,-0.762,0.8360000000000001,-0.322,1,-0.12721371216800495,Profile 1
10786,Kyoto Prefectural University,JPN,7005,0.305,medium,679,-0.08,1.62,-0.6689999999999999,-0.46900000000000003,-0.257,0.922,-1.4129999999999998,-0.268,1.792,-0.08,1.62,-0.6689999999999999,-0.46900000000000003,-0.257,0.922,-1.4129999999999998,-0.268,1.792,1,-0.12721371216800495,Profile 1
80122,"Royal Melbourne Institute of Technology, Viet Nam",VNM,7005,-0.43700000000000006,very low,1015,-0.8560000000000001,-0.052000000000000005,-0.802,0.021,-0.8750000000000001,-2.077,-1.4129999999999998,-0.268,0.327,-0.8560000000000001,-0.052000000000000005,-0.802,0.021,-0.8750000000000001,-2.077,-1.4129999999999998,-0.268,0.327,1,-0.12721371216800495,Profile 1
5177,INTI International University & Colleges,MYS,7009,0.897,medium,2561,0.904,-0.118,0.763,3.3909999999999996,-0.908,-2.093,2.983,-0.268,0.08600000000000001,0.904,-0.118,0.763,3.3909999999999996,-0.908,-2.093,2.983,-0.268,0.08600000000000001,5,0.749297836938436,Profile 4
5172,Asia Pacific University of Technology and Innovation,MYS,7009,1.342,significant,1467,-1.36,1.263,2.4,4.262,-1.252,-1.2169999999999999,1.816,-0.268,1.904,-1.36,1.263,2.4,4.262,-1.252,-1.2169999999999999,1.816,-0.268,1.904,5,0.749297836938436,Profile 4
2499,Ecole des Hautes Etudes en Sciences Sociales,FRA,7009,-0.302,very low,4318,0.10700000000000001,-0.033,-0.6649999999999999,-0.497,-0.8160000000000001,0.399,-1.191,-0.268,-0.07300000000000001,0.10700000000000001,-0.033,-0.6649999999999999,-0.497,-0.8160000000000001,0.399,-1.191,-0.268,-0.07300000000000001,1,-0.12721371216800495,Profile 1
96280,National University of Medical Sciences,PAK,7009,-0.275,very low,3154,-1.397,-0.07100000000000001,-1.779,-0.24700000000000003,-1.062,5.671,-1.28,-0.268,-1.027,-1.397,-0.07100000000000001,-1.779,-0.24700000000000003,-1.062,4.749100000000004,-1.28,-0.268,-1.027,2,0.05370313757039421,Profile 2
6687,University of National Education Commission,POL,7014,-0.315,very low,1938,-1.068,-0.315,0.21600000000000003,0.263,-0.699,-0.14200000000000002,-1.4129999999999998,-0.268,0.6669999999999999,-1.068,-0.315,0.21600000000000003,0.263,-0.699,-0.14200000000000002,-1.4129999999999998,-0.268,0.6669999999999999,1,-0.12721371216800495,Profile 1
2690,Universite du Havre,FRA,7014,-0.23900000000000002,low,1572,0.127,0.33299999999999996,-0.329,-0.279,-0.999,-1.004,-1.4129999999999998,-0.268,-0.21000000000000002,0.127,0.33299999999999996,-0.329,-0.279,-0.999,-1.004,-1.4129999999999998,-0.268,-0.21000000000000002,1,-0.12721371216800495,Profile 1
13052,Appalachian State University,USA,7014,-0.442,very low,2705,-0.8720000000000001,-0.14600000000000002,-0.9480000000000001,-0.371,-0.746,-0.656,-1.1460000000000001,-0.229,0.361,-0.8720000000000001,-0.14600000000000002,-0.9480000000000001,-0.371,-0.746,-0.656,-1.1460000000000001,-0.229,0.361,1,-0.12721371216800495,Profile 1
95822,Hanoi University of Industry,VNM,7020,-0.07,low,1410,-0.774,-0.24900000000000003,2.4699999999999998,1.677,-1.246,-2.622,-1.4129999999999998,-0.268,-0.29900000000000004,-0.774,-0.24900000000000003,2.4699999999999998,1.677,-1.246,-2.622,-1.4129999999999998,-0.268,-0.29900000000000004,5,0.749297836938436,Profile 4
67801,Cheongju University,KOR,7020,-0.274,very low,902,-1.371,-0.34299999999999997,-1.195,1.308,-1.1320000000000001,-0.136,-1.4129999999999998,-0.268,-0.07800000000000001,-1.371,-0.34299999999999997,-1.195,1.308,-1.1320000000000001,-0.136,-1.4129999999999998,-0.268,-0.07800000000000001,1,-0.12721371216800495,Profile 1
5828,Nicolae Testemitanu State University of Medicine and Pharmacy,MDA,7020,-0.15300000000000002,low,698,-1.345,-0.28700000000000003,-1.56,-0.096,1.278,5.077,-1.4129999999999998,-0.268,0.302,-1.345,-0.28700000000000003,-1.56,-0.096,1.278,4.749100000000004,-1.4129999999999998,-0.268,0.302,2,0.05370313757039421,Profile 2
845,Universidade Federal do Amazonas,BRA,7020,-0.20900000000000002,low,3885,0.20700000000000002,-0.362,0.251,0.07300000000000001,0.018000000000000002,0.917,-1.4129999999999998,-0.268,-0.538,0.20700000000000002,-0.362,0.251,0.07300000000000001,0.018000000000000002,0.917,-1.4129999999999998,-0.268,-0.538,1,-0.12721371216800495,Profile 1
8274,Ramkhamhaeng University,THA,7020,-0.21300000000000002,low,663,-0.961,-0.47500000000000003,0.031,1.4249999999999998,-0.778,-0.637,-1.4129999999999998,-0.268,-0.43300000000000005,-0.961,-0.47500000000000003,0.031,1.4249999999999998,-0.778,-0.637,-1.4129999999999998,-0.268,-0.43300000000000005,1,-0.12721371216800495,Profile 1
1890,Universidad Antonio Narino,COL,7025,0.8540000000000001,medium,1121,-0.201,-0.43700000000000006,1.6760000000000002,0.014,9.082,3.505,3.7600000000000002,-0.268,-1.1860000000000002,-0.201,-0.43700000000000006,1.6760000000000002,0.014,3.4916700000000227,3.505,3.654550000000002,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
96287,University of Sahiwal,PAK,7025,-0.498,very low,562,-0.33899999999999997,-0.7,-1.108,0.5700000000000001,-0.537,-2.6149999999999998,-0.689,-0.268,-1.1860000000000002,-0.33899999999999997,-0.7,-1.108,0.5700000000000001,-0.537,-2.6149999999999998,-0.689,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
68786,"Presidency University, Kolkata",IND,7025,0.502,medium,1699,-1.034,2.024,-0.373,-0.14600000000000002,-0.41500000000000004,-0.9,1.529,-0.268,-0.28200000000000003,-1.034,2.024,-0.373,-0.14600000000000002,-0.41500000000000004,-0.9,1.529,-0.268,-0.28200000000000003,1,-0.12721371216800495,Profile 1
8544,Danylo Halytsky Lviv National Medical University,UKR,7025,0.031,medium,1813,-0.8570000000000001,-0.08,1.151,0.982,-0.8520000000000001,2.4259999999999997,-1.21,-0.268,-0.888,-0.8570000000000001,-0.08,1.151,0.982,-0.8520000000000001,2.4259999999999997,-1.21,-0.268,-0.888,1,-0.12721371216800495,Profile 1
8376,Dumlupinar University,TUR,7025,0.903,medium,1421,-0.993,3.367,0.058,0.33699999999999997,-1.1620000000000001,-0.7969999999999999,0.8770000000000001,-0.268,-0.8230000000000001,-0.993,3.367,0.058,0.33699999999999997,-1.1620000000000001,-0.7969999999999999,0.8770000000000001,-0.268,-0.8230000000000001,3,2.2563982300884957,Profile 5
15230,Texas Christian University,USA,7025,-0.48800000000000004,very low,2773,-0.896,-0.221,-0.9380000000000001,-0.376,-0.8320000000000001,0.806,-1.4129999999999998,-0.268,-0.8130000000000001,-0.896,-0.221,-0.9380000000000001,-0.376,-0.8320000000000001,0.806,-1.4129999999999998,-0.268,-0.8130000000000001,1,-0.12721371216800495,Profile 1
4249,Aoyama Gakuin University,JPN,7025,0.11,medium,1580,-0.6819999999999999,-0.28700000000000003,0.182,-0.38,2.164,2.659,0.065,-0.268,2.204,-0.6819999999999999,-0.28700000000000003,0.182,-0.38,2.164,2.659,0.065,-0.268,2.204,2,0.05370313757039421,Profile 2
4864,Daejin University,KOR,7032,-0.48300000000000004,very low,462,-1.125,-0.43700000000000006,-1.4449999999999998,1.151,-1.296,-3.186,-1.4129999999999998,-0.268,-0.10300000000000001,-1.125,-0.43700000000000006,-1.4449999999999998,1.151,-1.296,-2.7701000000000002,-1.4129999999999998,-0.268,-0.10300000000000001,1,-0.12721371216800495,Profile 1
94140,College of Medicine and Medical Sciences,BHR,7032,0.02,medium,620,0.328,-0.456,-0.735,-0.12400000000000001,-0.304,1.7009999999999998,1.613,-0.268,-0.366,0.328,-0.456,-0.735,-0.12400000000000001,-0.304,1.7009999999999998,1.613,-0.268,-0.366,2,0.05370313757039421,Profile 2
76280,"Instituto Federal de Educacao, Ciencia e Tecnologia de Santa Catarina",BRA,7032,-0.33099999999999996,very low,769,0.917,-0.324,-0.8490000000000001,-0.20600000000000002,-0.99,0.049,-1.4129999999999998,-0.268,-0.533,0.917,-0.324,-0.8490000000000001,-0.20600000000000002,-0.99,0.049,-1.4129999999999998,-0.268,-0.533,1,-0.12721371216800495,Profile 1
84961,Gautam Buddha University,IND,7032,0.889,medium,1059,-0.8140000000000001,3.808,-1.075,0.737,-1.332,-0.903,-1.4129999999999998,-0.268,0.29200000000000004,-0.8140000000000001,3.808,-1.075,0.737,-1.332,-0.903,-1.4129999999999998,-0.268,0.29200000000000004,3,2.2563982300884957,Profile 5
2960,Hochschule fur Technik und Wirtschaft Dresden,DEU,7032,-0.47300000000000003,very low,490,-1.267,-0.277,0.311,0.094,-0.9550000000000001,-0.44,-1.4129999999999998,-0.268,-1.1860000000000002,-1.267,-0.277,0.311,0.094,-0.9550000000000001,-0.44,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
454,"University of the West Indies, Cave Hill Campus",BRB,7040,-0.27,very low,790,-0.8,-0.277,-1.4789999999999999,-0.281,0.7809999999999999,4.229,-1.4129999999999998,-0.268,-1.1860000000000002,-0.8,-0.277,-1.4789999999999999,-0.281,0.7809999999999999,4.229,-1.4129999999999998,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
3371,Maharshi Dayanand University,IND,7040,0.026000000000000002,medium,3605,-1.197,-0.43700000000000006,2.604,1.31,-1.212,-1.325,0.41000000000000003,-0.268,-0.061,-1.197,-0.43700000000000006,2.604,1.31,-1.212,-1.325,0.41000000000000003,-0.268,-0.061,5,0.749297836938436,Profile 4
8433,Yuzuncu Yil University,TUR,7040,-0.023,low,4209,-1.1660000000000001,-0.353,0.971,0.5720000000000001,-0.8360000000000001,-0.56,-1.051,1.75,0.724,-1.1660000000000001,-0.353,0.971,0.5720000000000001,-0.8360000000000001,-0.56,-1.051,1.75,0.724,4,0.6370987654320988,Profile 3
8416,Nigde Omer Halisdemir University,TUR,7040,-0.369,very low,2304,-0.901,-0.23,-0.506,0.362,-0.8740000000000001,-0.587,-1.4129999999999998,-0.268,-0.312,-0.901,-0.23,-0.506,0.362,-0.8740000000000001,-0.587,-1.4129999999999998,-0.268,-0.312,1,-0.12721371216800495,Profile 1
1071,Nipissing University,CAN,7048,-0.43800000000000006,very low,701,-0.812,-0.277,0.8360000000000001,-0.322,-0.5700000000000001,-1.803,-0.8330000000000001,-0.268,-0.451,-0.812,-0.277,0.8360000000000001,-0.322,-0.5700000000000001,-1.803,-0.8330000000000001,-0.268,-0.451,1,-0.12721371216800495,Profile 1
11664,University of Wah,PAK,7048,0.398,medium,940,0.325,1.6480000000000001,-1.143,0.9550000000000001,-0.962,0.265,-1.4129999999999998,-0.268,-1.1860000000000002,0.325,1.6480000000000001,-1.143,0.9550000000000001,-0.962,0.265,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
91882,Universite TELUQ,CAN,7048,-0.389,very low,466,-0.6759999999999999,-0.202,-0.7879999999999999,-0.321,-0.88,-1.044,-1.4129999999999998,-0.268,2.1470000000000002,-0.6759999999999999,-0.202,-0.7879999999999999,-0.321,-0.88,-1.044,-1.4129999999999998,-0.268,2.1470000000000002,1,-0.12721371216800495,Profile 1
8208,Asian Institute of Technology,THA,7051,-0.391,very low,2473,-0.232,-0.447,-0.734,-0.10200000000000001,-0.8710000000000001,-0.596,-0.585,-0.268,-0.364,-0.232,-0.447,-0.734,-0.10200000000000001,-0.8710000000000001,-0.596,-0.585,-0.268,-0.364,1,-0.12721371216800495,Profile 1
1904,Universidad Cooperativa de Colombia,COL,7051,4.7330000000000005,significant,1251,0.998,15.078,0.24700000000000003,1.4589999999999999,-0.7989999999999999,0.653,-1.4129999999999998,-0.268,-0.381,0.998,7.25025000000003,0.24700000000000003,1.4589999999999999,-0.7989999999999999,0.653,-1.4129999999999998,-0.268,-0.381,3,2.2563982300884957,Profile 5
91964,Tel-Hai College,ISR,7055,-0.379,very low,1221,0.72,-0.381,0.48100000000000004,-0.503,-1.003,-0.906,-1.4129999999999998,-0.268,0.07300000000000001,0.72,-0.381,0.48100000000000004,-0.503,-1.003,-0.906,-1.4129999999999998,-0.268,0.07300000000000001,1,-0.12721371216800495,Profile 1
6273,National College of Business Administration and Economics,PAK,7055,0.43700000000000006,medium,724,-0.085,0.634,-0.688,2.413,-1.133,0.202,-0.9420000000000001,-0.268,-0.498,-0.085,0.634,-0.688,2.413,-1.133,0.202,-0.9420000000000001,-0.268,-0.498,1,-0.12721371216800495,Profile 1
1737,National Chengchi University,TWN,7060,-0.328,very low,2837,-0.551,-0.14600000000000002,-0.77,-0.361,-1.1440000000000001,-0.263,-1.4129999999999998,0.527,0.8130000000000001,-0.551,-0.14600000000000002,-0.77,-0.361,-1.1440000000000001,-0.263,-1.4129999999999998,0.527,0.8130000000000001,1,-0.12721371216800495,Profile 1
5200,Islamic Science University of Malaysia,MYS,7060,-0.056,low,1982,-0.505,-0.221,-0.621,1.853,-0.8370000000000001,-0.9520000000000001,-1.4129999999999998,-0.268,-0.42600000000000005,-0.505,-0.221,-0.621,1.853,-0.8370000000000001,-0.9520000000000001,-1.4129999999999998,-0.268,-0.42600000000000005,1,-0.12721371216800495,Profile 1
13113,Barnard College,USA,7060,-0.328,very low,1220,-0.14900000000000002,-0.193,-1.141,-0.503,1.246,-0.084,-0.693,-0.268,-1.1860000000000002,-0.14900000000000002,-0.193,-1.141,-0.503,1.246,-0.084,-0.693,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
98115,Capital University of Physical Education and Sports,CHN,7060,-0.14700000000000002,low,407,-0.355,-0.09,-0.9,1.508,-1.282,-0.996,-1.4129999999999998,-0.268,-1.1860000000000002,-0.355,-0.09,-0.9,1.508,-1.282,-0.996,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
83760,Xuzhou University of Technology,CHN,7060,-0.15000000000000002,low,2263,0.766,-0.644,-0.8330000000000001,0.748,-1.165,-1.2409999999999999,-0.625,-0.268,1.36,0.766,-0.644,-0.8330000000000001,0.748,-1.165,-1.2409999999999999,-0.625,-0.268,1.36,1,-0.12721371216800495,Profile 1
1730,Ming Chuan University,TWN,7060,0.15800000000000003,medium,1351,-0.016,1.4789999999999999,-0.887,0.499,-1.257,-0.985,-1.4129999999999998,-0.268,-1.1860000000000002,-0.016,1.4789999999999999,-0.887,0.499,-1.257,-0.985,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
77595,GH Raisoni College of Engineering,IND,7060,0.527,medium,1584,-1.1260000000000001,-0.221,5.755,2.324,-1.309,-2.0909999999999997,-1.1480000000000001,-0.268,5.299,-1.1260000000000001,-0.221,5.755,2.324,-1.309,-2.0909999999999997,-1.1480000000000001,-0.268,5.299,5,0.749297836938436,Profile 4
3335,International Institute for Population Sciences,IND,7072,0.628,medium,1213,-1.406,2.409,-0.602,-0.24400000000000002,-0.46,3.646,0.307,-0.268,-0.766,-1.406,2.409,-0.602,-0.24400000000000002,-0.46,3.646,0.307,-0.268,-0.766,2,0.05370313757039421,Profile 2
1188,Universidad del Bio-Bio,CHL,7072,-0.066,low,2459,0.9510000000000001,-0.42800000000000005,0.089,0.262,-0.927,-0.135,-1.274,0.7809999999999999,0.252,0.9510000000000001,-0.42800000000000005,0.089,0.262,-0.927,-0.135,-1.274,0.7809999999999999,0.252,1,-0.12721371216800495,Profile 1
73495,Mackay Junior College of Medicine Nursing and Management,TWN,7072,-0.038,low,762,6.288,-0.709,-1.4229999999999998,-0.40800000000000003,-1.082,-0.389,-1.4129999999999998,-0.268,-1.1860000000000002,5.441780000000016,-0.709,-1.4229999999999998,-0.40800000000000003,-1.082,-0.389,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
6827,Instituto Politecnico de Leiria,PRT,7077,0.033,medium,2538,3.577,-0.4,-0.32999999999999996,0.052000000000000005,-0.8460000000000001,-1.332,-0.534,-0.268,-0.18,3.577,-0.4,-0.32999999999999996,0.052000000000000005,-0.8460000000000001,-1.332,-0.534,-0.268,-0.18,1,-0.12721371216800495,Profile 1
4067,University of Basrah,IRQ,7077,1.006,medium,5203,-0.41400000000000003,-0.165,3.4509999999999996,5.659999999999999,-1.308,-0.097,-1.257,-0.268,0.302,-0.41400000000000003,-0.165,3.4509999999999996,5.659999999999999,-1.308,-0.097,-1.257,-0.268,0.302,5,0.749297836938436,Profile 4
822,Universidade Federal de Alagoas,BRA,7077,-0.254,low,4400,0.125,-0.381,0.553,-0.023,-0.468,0.14500000000000002,-1.07,-0.268,-0.5,0.125,-0.381,0.553,-0.023,-0.468,0.14500000000000002,-1.07,-0.268,-0.5,1,-0.12721371216800495,Profile 1
7619,St Petersburg Pavlov State Medical University,RUS,7081,0.12200000000000001,medium,3613,-0.33099999999999996,0.164,-0.132,-0.517,0.03,3.684,-0.6719999999999999,-0.268,2.4919999999999995,-0.33099999999999996,0.164,-0.132,-0.517,0.03,3.684,-0.6719999999999999,-0.268,2.4919999999999995,2,0.05370313757039421,Profile 2
3862,Sanata Dharma University,IDN,7081,0.093,medium,547,0.41000000000000003,-0.259,1.379,1.7469999999999999,-1.09,-1.053,-1.4129999999999998,-0.268,-0.269,0.41000000000000003,-0.259,1.379,1.7469999999999999,-1.09,-1.053,-1.4129999999999998,-0.268,-0.269,1,-0.12721371216800495,Profile 1
3412,Osmania University,IND,7084,0.114,medium,3544,-0.996,0.47400000000000003,0.613,1.224,-1.216,-1.123,-1.1720000000000002,-0.268,1.1460000000000001,-0.996,0.47400000000000003,0.613,1.224,-1.216,-1.123,-1.1720000000000002,-0.268,1.1460000000000001,1,-0.12721371216800495,Profile 1
8685,Leeds Trinity University,GBR,7084,-0.383,very low,462,-0.15200000000000002,-0.15500000000000003,-1.4989999999999999,-0.545,-1.1380000000000001,1.824,-1.4129999999999998,-0.268,-0.058,-0.15200000000000002,-0.15500000000000003,-1.4989999999999999,-0.545,-1.1380000000000001,1.824,-1.4129999999999998,-0.268,-0.058,1,-0.12721371216800495,Profile 1
73272,Port Said University,EGY,7086,0.231,medium,2912,3.114,-0.29600000000000004,1.1640000000000001,0.33399999999999996,-1.109,-0.887,-0.125,-0.268,0.456,3.114,-0.29600000000000004,1.1640000000000001,0.33399999999999996,-1.109,-0.887,-0.125,-0.268,0.456,1,-0.12721371216800495,Profile 1
15124,Seton Hall University,USA,7086,-0.41900000000000004,very low,1296,-0.016,-0.118,-1.118,-0.465,-0.989,0.443,-1.4129999999999998,-0.268,-0.759,-0.016,-0.118,-1.118,-0.465,-0.989,0.443,-1.4129999999999998,-0.268,-0.759,1,-0.12721371216800495,Profile 1
79045,University West,SWE,7086,-0.32,very low,1177,1.1860000000000002,-0.324,0.064,-0.457,-0.20400000000000001,-1.598,-1.4129999999999998,-0.268,0.111,1.1860000000000002,-0.324,0.064,-0.457,-0.20400000000000001,-1.598,-1.4129999999999998,-0.268,0.111,1,-0.12721371216800495,Profile 1
6264,Kohat University of Science and Technology,PAK,7090,0.055,medium,1644,-0.24800000000000003,-0.221,-0.445,1.679,-0.751,-0.532,-0.551,-0.268,-0.42100000000000004,-0.24800000000000003,-0.221,-0.445,1.679,-0.751,-0.532,-0.551,-0.268,-0.42100000000000004,1,-0.12721371216800495,Profile 1
5964,Universite Ibn Zohr,MAR,7090,-0.07700000000000001,low,4454,-0.187,-0.362,2.1470000000000002,0.5690000000000001,-1.036,-1.2489999999999999,-0.441,-0.268,0.28400000000000003,-0.187,-0.362,2.1470000000000002,0.5690000000000001,-1.036,-1.2489999999999999,-0.441,-0.268,0.28400000000000003,1,-0.12721371216800495,Profile 1
13763,Long Island University,USA,7090,-0.43600000000000005,very low,1041,0.02,-0.34299999999999997,-1.2209999999999999,-0.194,-0.771,0.621,-1.4129999999999998,-0.268,-1.1860000000000002,0.02,-0.34299999999999997,-1.2209999999999999,-0.194,-0.771,0.621,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
77738,Shaanxi University of Technology,CHN,7093,-0.15500000000000003,low,2129,1.159,-0.381,-0.539,0.093,-1.07,1.2469999999999999,-1.4129999999999998,-0.268,0.225,1.159,-0.381,-0.539,0.093,-1.07,1.2469999999999999,-1.4129999999999998,-0.268,0.225,1,-0.12721371216800495,Profile 1
3379,Malaviya National Institute of Technology,IND,7093,0.594,medium,5864,-0.923,2.3519999999999994,0.8350000000000001,0.14900000000000002,-0.987,-1.305,-0.024,-0.268,1.059,-0.923,2.3519999999999994,0.8350000000000001,0.14900000000000002,-0.987,-1.305,-0.024,-0.268,1.059,1,-0.12721371216800495,Profile 1
96930,Adama Science and Technology University,ETH,7093,-0.187,low,1915,-0.47800000000000004,-0.24900000000000003,0.13,0.3,-1.173,-0.976,-0.55,-0.268,1.1660000000000001,-0.47800000000000004,-0.24900000000000003,0.13,0.3,-1.173,-0.976,-0.55,-0.268,1.1660000000000001,1,-0.12721371216800495,Profile 1
6241,Foundation University Islamabad,PAK,7093,0.13,medium,1172,-1.306,-0.193,-2.038,1.4609999999999999,0.691,5.763999999999999,-1.088,-0.268,-1.1860000000000002,-1.306,-0.193,-1.832,1.4609999999999999,0.691,4.749100000000004,-1.088,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
8275,Rangsit University,THA,7093,0.23700000000000002,medium,1480,-1.28,0.652,1.145,1.466,-0.8590000000000001,-0.377,-1.183,-0.268,0.508,-1.28,0.652,1.145,1.466,-0.8590000000000001,-0.377,-1.183,-0.268,0.508,1,-0.12721371216800495,Profile 1
4692,Toyo University,JPN,7098,-0.14100000000000001,low,1780,-0.33999999999999997,-0.362,0.115,-0.311,-0.501,1.025,-1.4129999999999998,-0.268,3.993,-0.33999999999999997,-0.362,0.115,-0.311,-0.501,1.025,-1.4129999999999998,-0.268,3.993,1,-0.12721371216800495,Profile 1
6304,University of Education,PAK,7098,-0.139,low,3753,-0.697,0.07,-0.058,0.276,-0.9480000000000001,0.041,-0.24200000000000002,-0.268,-0.918,-0.697,0.07,-0.058,0.276,-0.9480000000000001,0.041,-0.24200000000000002,-0.268,-0.918,1,-0.12721371216800495,Profile 1
5745,Universidad Juarez del Estado de Durango,MEX,7098,-0.528,very low,821,-0.717,-0.39,0.039,-0.227,-0.75,-0.609,-1.4129999999999998,-0.268,-1.1860000000000002,-0.717,-0.39,0.039,-0.227,-0.75,-0.609,-1.4129999999999998,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
70986,Thiruvalluvar University,IND,7098,0.369,medium,825,-0.541,1.8920000000000001,-0.605,0.658,-1.283,-0.31,-1.4129999999999998,-0.268,0.031,-0.541,1.8920000000000001,-0.605,0.658,-1.283,-0.31,-1.4129999999999998,-0.268,0.031,1,-0.12721371216800495,Profile 1
8353,Abant Izzet Baysal University,TUR,7103,-0.49,very low,2839,-1.1860000000000002,-0.306,-0.28200000000000003,-0.12200000000000001,-0.58,-1.2069999999999999,-0.748,-0.268,-1.007,-1.1860000000000002,-0.306,-0.28200000000000003,-0.12200000000000001,-0.58,-1.2069999999999999,-0.748,-0.268,-1.007,1,-0.12721371216800495,Profile 1
8406,Kirikkale University,TUR,7105,-0.33699999999999997,very low,2278,-1.428,-0.061,-0.592,0.395,-0.74,-0.544,-1.079,-0.268,-0.523,-1.428,-0.061,-0.592,0.395,-0.74,-0.544,-1.079,-0.268,-0.523,1,-0.12721371216800495,Profile 1
